ch,site,value
5.0,394652.0,1.022
5.0,376922.0,1.683
5.0,129875.0,0.427
5.0,515520.0,1.022
5.0,484231.0,1.961
5.0,106111.0,0.792
5.0,76664.0,0.264
5.0,327996.0,1.529
5.0,145767.0,0.101
5.0,505849.0,1.149
5.0,175304.0,0.824
5.0,155344.0,0.646
5.0,521621.0,0.187
5.0,256223.0,0.433
5.0,42667.0,1.213
5.0,370877.0,2.41
5.0,502737.0,1.477
5.0,69227.0,1.135
5.0,78673.0,0.985
5.0,427263.0,0.433
5.0,59014.0,0.876
5.0,164366.0,0.1
5.0,541435.0,0.506
5.0,373021.0,0.593
5.0,384566.0,1.981
5.0,517529.0,0.481
5.0,236877.0,1.446
5.0,156881.0,1.028
5.0,334596.0,1.441
5.0,28040.0,2.184
5.0,506479.0,0.436
5.0,396729.0,0.427
6.0,73760.0,1.467
6.0,229547.0,2.308
6.0,67650.0,0.849
6.0,25028.0,1.037
6.0,148688.0,0.217
6.0,43681.0,0.555
6.0,35232.0,1.853
6.0,81044.0,0.452
6.0,159812.0,1.863
6.0,41721.0,0.877
6.0,249584.0,1.267
6.0,150056.0,1.12
6.0,66289.0,1.189
6.0,264289.0,0.741
6.0,118340.0,0.437
6.0,146326.0,1.182
6.0,97891.0,0.35
6.0,192330.0,1.577
6.0,53159.0,0.108
6.0,78881.0,0.387
6.0,27673.0,0.953
6.0,81836.0,1.268
6.0,240090.0,1.104
6.0,45080.0,1.7
6.0,67557.0,0.763
6.0,213195.0,0.819
6.0,212541.0,1.508
6.0,244472.0,0.889
6.0,108119.0,0.444
6.0,120188.0,0.688
6.0,58579.0,0.256
6.0,15599.0,0.824
6.0,247908.0,0.529
6.0,102406.0,1.915
6.0,253329.0,0.0231
6.0,74630.0,0.286
6.0,170411.0,0.965
6.0,18435.0,0.75
6.0,131468.0,1.251
6.0,94643.0,2.048
6.0,223947.0,0.306
6.0,48682.0,1.164
6.0,65892.0,1.373
6.0,57124.0,1.243
6.0,32653.0,0.398
6.0,164023.0,0.428
6.0,194028.0,0.941
6.0,15996.0,2.108
6.0,115616.0,1.391
6.0,231479.0,1.828
6.0,73548.0,1.825
6.0,18014.0,1.09
6.0,252250.0,0.87
6.0,107794.0,0.402
6.0,164697.0,1.527
6.0,132339.0,0.716
6.0,22014.0,1.0
6.0,122169.0,0.813
6.0,134651.0,0.546
6.0,144343.0,0.422
6.0,122590.0,0.221
6.0,232196.0,0.326
6.0,96563.0,0.639
6.0,149687.0,0.375
6.0,69620.0,1.333
6.0,156890.0,1.203
6.0,92015.0,0.467
6.0,59118.0,1.833
6.0,49429.0,1.113
6.0,185939.0,0.997
6.0,181257.0,0.459
6.0,202857.0,2.007
6.0,150275.0,0.55
6.0,61926.0,0.702
6.0,194877.0,0.332
6.0,41411.0,1.004
6.0,135997.0,0.372
6.0,252966.0,1.117
6.0,108081.0,0.778
6.0,113296.0,0.833
6.0,253294.0,0.216
6.0,64189.0,0.0923
6.0,108660.0,0.819
6.0,74041.0,2.107
6.0,146733.0,1.269
6.0,252647.0,0.81
6.0,134275.0,0.643
6.0,136449.0,0.885
6.0,72962.0,1.334
6.0,260312.0,0.534
6.0,97985.0,1.409
6.0,202311.0,1.495
6.0,58850.0,1.11
6.0,43280.0,0.562
6.0,31145.0,0.654
6.0,38626.0,0.826
6.0,98987.0,0.218
6.0,18271.0,1.198
6.0,31354.0,0.401
6.0,171959.0,0.303
6.0,148145.0,0.387
6.0,200487.0,0.271
6.0,17365.0,1.562
6.0,136647.0,0.64
6.0,94701.0,1.085
6.0,209290.0,0.444
6.0,223810.0,0.256
6.0,130276.0,0.419
6.0,33428.0,0.847
6.0,151268.0,1.743
6.0,93186.0,1.432
6.0,41608.0,0.953
6.0,188770.0,0.668
6.0,17779.0,0.85
6.0,187376.0,1.342
6.0,64713.0,0.696
6.0,265619.0,0.36
6.0,212590.0,1.969
6.0,208301.0,0.514
6.0,56860.0,3.178
6.0,18698.0,0.204
6.0,256546.0,1.7
6.0,128063.0,1.425
6.0,132352.0,0.746
6.0,63162.0,0.746
6.0,144325.0,0.509
6.0,90574.0,0.602
6.0,24705.0,1.946
6.0,20449.0,0.0858
6.0,41510.0,2.187
6.0,253822.0,1.836
6.0,52472.0,1.242
6.0,123145.0,0.34
6.0,125278.0,0.325
6.0,93890.0,2.277
6.0,23037.0,0.294
6.0,64904.0,0.248
6.0,79212.0,0.621
6.0,248036.0,0.273
6.0,85862.0,0.503
6.0,258339.0,0.511
6.0,93508.0,0.569
6.0,154462.0,0.161
6.0,95413.0,0.542
6.0,120431.0,0.549
6.0,87749.0,0.498
6.0,211928.0,1.647
6.0,61414.0,1.085
6.0,164938.0,0.248
6.0,237323.0,0.409
6.0,120276.0,0.177
6.0,126223.0,0.841
6.0,78057.0,0.109
6.0,171224.0,0.374
6.0,207726.0,1.73
6.0,72330.0,1.103
6.0,165562.0,0.759
6.0,77682.0,1.4
6.0,226145.0,0.945
6.0,69594.0,1.333
6.0,67248.0,1.728
6.0,41566.0,2.198
6.0,167090.0,0.329
6.0,207567.0,1.439
6.0,227294.0,1.604
6.0,187596.0,0.248
6.0,201167.0,0.194
6.0,26247.0,0.829
6.0,176876.0,1.337
6.0,269816.0,0.139
6.0,78304.0,0.995
6.0,77348.0,1.09
6.0,57468.0,1.623
6.0,267696.0,0.762
6.0,269288.0,0.449
6.0,203800.0,0.896
6.0,60840.0,1.045
6.0,153280.0,0.615
6.0,223033.0,0.503
6.0,132748.0,0.465
6.0,121999.0,0.723
6.0,93189.0,1.471
6.0,200042.0,0.348
6.0,57849.0,0.0314
6.0,222550.0,1.423
6.0,203586.0,0.499
6.0,164860.0,0.225
6.0,18768.0,1.321
6.0,180783.0,0.792
6.0,148956.0,0.0394
6.0,127027.0,0.443
6.0,77834.0,2.142
6.0,253981.0,1.925
6.0,181251.0,0.482
6.0,241257.0,1.044
6.0,178851.0,1.371
6.0,60890.0,1.386
6.0,48809.0,1.584
6.0,111265.0,0.233
6.0,211049.0,4.106
6.0,181349.0,0.232
6.0,59137.0,1.987
6.0,221887.0,0.117
6.0,48712.0,1.171
6.0,124720.0,1.344
6.0,136877.0,2.306
6.0,222816.0,2.505
6.0,81812.0,1.175
6.0,234652.0,0.715
6.0,15515.0,0.552
6.0,65007.0,0.216
6.0,42115.0,0.24
6.0,152701.0,1.009
6.0,230884.0,0.296
6.0,156222.0,1.082
6.0,249085.0,0.0707
6.0,222651.0,0.708
6.0,64717.0,0.696
6.0,40036.0,2.084
6.0,201503.0,0.263
6.0,111604.0,0.425
6.0,238336.0,0.0626
6.0,70961.0,0.53
6.0,182213.0,0.946
6.0,119829.0,0.202
6.0,236382.0,0.31
6.0,245857.0,0.761
6.0,101838.0,0.766
6.0,25356.0,0.423
6.0,218196.0,0.539
6.0,135448.0,0.179
6.0,200516.0,0.186
6.0,46360.0,0.868
6.0,89396.0,1.2
6.0,263502.0,1.31
6.0,223650.0,0.435
6.0,90377.0,0.582
6.0,166674.0,0.0859
6.0,217322.0,0.265
6.0,251993.0,0.467
6.0,124592.0,1.538
6.0,28750.0,1.256
6.0,211528.0,1.605
6.0,239211.0,0.662
6.0,52359.0,1.597
6.0,223050.0,0.418
6.0,45493.0,1.051
6.0,158929.0,1.005
6.0,165372.0,0.574
6.0,220290.0,0.984
6.0,63265.0,0.826
6.0,252055.0,0.521
6.0,69237.0,0.415
6.0,131520.0,1.855
6.0,96989.0,2.068
6.0,203979.0,1.082
6.0,217058.0,0.234
6.0,202868.0,2.364
6.0,98691.0,0.274
6.0,61298.0,1.049
6.0,37511.0,0.187
6.0,169581.0,0.318
6.0,229110.0,2.066
6.0,68599.0,0.563
6.0,77765.0,2.581
6.0,82905.0,0.616
6.0,20003.0,0.516
6.0,110623.0,0.81
6.0,46970.0,0.94
6.0,108108.0,0.623
6.0,21422.0,0.849
6.0,111163.0,0.0934
6.0,26475.0,1.261
6.0,98745.0,0.109
6.0,196244.0,0.742
6.0,132109.0,1.437
6.0,110673.0,1.029
6.0,184440.0,1.864
6.0,199926.0,0.178
6.0,166731.0,0.286
6.0,183958.0,1.153
6.0,72799.0,1.257
6.0,100257.0,0.399
6.0,235021.0,1.868
6.0,52855.0,0.546
6.0,176027.0,1.351
6.0,246413.0,0.821
6.0,256966.0,0.202
6.0,96516.0,2.145
6.0,157753.0,0.109
6.0,57481.0,1.441
6.0,25960.0,0.249
6.0,127268.0,1.029
6.0,242629.0,2.431
6.0,189193.0,1.395
6.0,227345.0,1.048
6.0,27382.0,0.605
6.0,124705.0,1.24
6.0,242584.0,2.2
6.0,205670.0,0.1
6.0,66413.0,1.294
6.0,265958.0,1.368
6.0,215473.0,0.669
6.0,177362.0,0.987
6.0,240888.0,0.738
6.0,40785.0,0.784
6.0,58783.0,0.7
6.0,108624.0,1.178
6.0,221603.0,1.876
6.0,76392.0,1.304
6.0,173918.0,0.311
6.0,185798.0,1.645
6.0,196397.0,0.482
6.0,179129.0,0.401
6.0,214403.0,0.865
6.0,145084.0,0.131
6.0,232414.0,0.414
6.0,129307.0,2.504
6.0,124407.0,0.764
6.0,146643.0,0.672
6.0,221909.0,0.109
6.0,269668.0,0.793
6.0,80155.0,1.206
6.0,24766.0,1.983
6.0,47570.0,1.728
6.0,256416.0,0.287
6.0,85610.0,1.656
6.0,94811.0,0.819
6.0,70395.0,0.514
6.0,162898.0,0.865
6.0,110913.0,0.604
6.0,203638.0,0.303
6.0,190177.0,1.519
6.0,36060.0,0.225
6.0,72743.0,1.294
6.0,260468.0,0.482
6.0,215421.0,0.738
6.0,218522.0,0.755
6.0,98072.0,1.378
6.0,30364.0,0.569
6.0,213248.0,0.849
6.0,237142.0,0.234
6.0,248595.0,1.72
6.0,105305.0,3.87
6.0,18218.0,1.363
6.0,77814.0,2.864
6.0,166402.0,0.719
6.0,209968.0,1.135
6.0,188863.0,0.75
6.0,31469.0,0.0858
6.0,253163.0,0.317
6.0,266056.0,0.98
6.0,165352.0,0.637
6.0,94761.0,0.75
6.0,89011.0,1.428
6.0,88012.0,1.163
6.0,223603.0,0.788
6.0,111395.0,0.148
6.0,159006.0,1.027
6.0,85252.0,0.248
6.0,181962.0,0.185
6.0,216982.0,0.841
6.0,29066.0,1.488
6.0,207648.0,2.71
6.0,147446.0,2.309
6.0,90698.0,0.522
6.0,152541.0,0.139
6.0,234845.0,0.879
6.0,77660.0,0.828
6.0,230500.0,0.281
6.0,245247.0,0.459
6.0,69004.0,0.0155
6.0,148034.0,0.85
6.0,124648.0,1.726
6.0,187749.0,0.313
6.0,144372.0,0.399
6.0,229827.0,0.715
6.0,37292.0,0.864
6.0,204571.0,1.202
6.0,30957.0,1.082
6.0,81256.0,0.348
6.0,23406.0,0.578
6.0,78378.0,1.898
6.0,100017.0,1.05
6.0,18197.0,2.943
6.0,153416.0,1.122
6.0,231927.0,0.948
6.0,230734.0,0.236
6.0,237780.0,0.801
6.0,236277.0,0.561
6.0,83535.0,1.397
6.0,239799.0,0.163
6.0,125816.0,0.0626
6.0,166533.0,0.156
6.0,96029.0,0.327
6.0,95919.0,0.768
6.0,115867.0,0.567
6.0,137284.0,0.116
6.0,221582.0,1.706
6.0,151274.0,1.704
6.0,74983.0,0.809
6.0,241222.0,1.245
6.0,62424.0,1.28
6.0,159514.0,0.72
6.0,69228.0,0.455
6.0,23200.0,0.309
6.0,112480.0,1.386
6.0,133110.0,1.127
6.0,154261.0,0.444
6.0,52372.0,1.699
6.0,264930.0,2.179
6.0,34975.0,0.596
6.0,72121.0,1.029
6.0,37646.0,1.559
6.0,35117.0,1.336
6.0,20796.0,0.232
6.0,147683.0,1.487
6.0,84854.0,0.294
6.0,97166.0,1.448
6.0,111404.0,0.14
6.0,235316.0,0.21
6.0,256402.0,0.218
6.0,194773.0,1.033
6.0,231628.0,0.855
6.0,146698.0,1.206
6.0,252091.0,0.927
6.0,251625.0,1.371
6.0,118360.0,0.865
6.0,200392.0,0.424
6.0,68126.0,0.35
6.0,234923.0,2.316
6.0,19190.0,0.712
6.0,217882.0,0.633
6.0,136488.0,0.808
6.0,218917.0,1.444
6.0,252554.0,1.813
6.0,74967.0,0.911
6.0,65116.0,0.0934
6.0,217204.0,0.312
6.0,108606.0,1.264
6.0,212571.0,1.892
6.0,122483.0,1.176
6.0,174273.0,0.853
6.0,31029.0,0.317
6.0,118658.0,0.149
6.0,68522.0,0.892
6.0,24383.0,1.616
6.0,79278.0,0.24
6.0,45639.0,0.637
6.0,269823.0,0.139
6.0,201155.0,0.17
6.0,55241.0,1.42
6.0,186138.0,1.01
6.0,16390.0,0.59
6.0,65913.0,1.535
6.0,242156.0,1.715
6.0,28238.0,1.661
6.0,86170.0,1.293
6.0,52895.0,0.54
6.0,102457.0,1.931
6.0,79528.0,0.701
6.0,127477.0,0.274
6.0,211112.0,3.142
6.0,56420.0,1.48
6.0,50632.0,1.145
6.0,228089.0,1.749
6.0,102119.0,2.267
6.0,23650.0,2.178
6.0,67181.0,2.254
6.0,191751.0,0.456
6.0,253933.0,1.322
6.0,265623.0,0.352
6.0,37311.0,0.792
6.0,168456.0,2.355
6.0,128577.0,0.756
6.0,147977.0,0.639
6.0,217393.0,0.281
6.0,166025.0,0.53
6.0,49398.0,1.064
6.0,114669.0,1.104
6.0,79376.0,0.534
6.0,205362.0,0.395
6.0,77679.0,1.348
6.0,238708.0,0.302
6.0,118313.0,0.422
6.0,156093.0,0.671
6.0,173147.0,1.366
6.0,206069.0,1.24
6.0,268990.0,0.559
6.0,149470.0,1.283
6.0,163102.0,0.716
6.0,45455.0,1.408
6.0,164271.0,1.324
6.0,115696.0,0.585
6.0,268511.0,0.2
6.0,229331.0,0.546
6.0,145532.0,0.731
6.0,145368.0,0.0934
6.0,170871.0,0.915
6.0,240993.0,2.114
6.0,125611.0,0.663
6.0,165504.0,1.069
6.0,224943.0,1.246
6.0,183980.0,1.2
6.0,150026.0,1.017
6.0,159468.0,0.549
6.0,34898.0,1.113
6.0,264273.0,0.803
6.0,111845.0,1.527
6.0,199559.0,0.42
6.0,109420.0,1.098
6.0,122860.0,1.582
6.0,19132.0,0.666
6.0,178455.0,0.814
6.0,53143.0,0.0854
6.0,122336.0,0.17
6.0,250721.0,0.841
6.0,186026.0,2.441
6.0,148450.0,0.209
6.0,28691.0,1.528
6.0,52187.0,0.565
6.0,244798.0,1.331
6.0,209699.0,2.135
6.0,72783.0,1.264
6.0,134500.0,0.0934
6.0,215401.0,0.676
6.0,63278.0,0.835
6.0,197746.0,0.794
6.0,100555.0,0.794
6.0,150010.0,0.987
6.0,203192.0,0.599
6.0,105335.0,3.45
6.0,218538.0,0.67
6.0,189769.0,0.428
6.0,265284.0,0.66
6.0,182788.0,1.216
6.0,160014.0,0.445
6.0,157354.0,0.834
6.0,48735.0,1.117
6.0,36229.0,1.184
6.0,180755.0,0.909
6.0,250727.0,0.832
6.0,74098.0,1.608
6.0,191267.0,1.221
6.0,190533.0,0.265
6.0,263398.0,1.131
6.0,230594.0,0.31
6.0,106748.0,1.484
6.0,133440.0,0.476
6.0,25791.0,0.0859
6.0,156836.0,0.857
6.0,169806.0,0.326
6.0,163140.0,0.991
6.0,105240.0,2.247
6.0,250760.0,0.558
6.0,182180.0,0.884
6.0,116400.0,1.172
6.0,95420.0,0.581
6.0,174522.0,1.784
6.0,265662.0,0.171
6.0,121397.0,1.372
6.0,41075.0,1.706
6.0,24168.0,1.417
6.0,21465.0,0.529
6.0,211931.0,1.647
6.0,215011.0,0.715
6.0,192450.0,0.568
6.0,250729.0,0.816
6.0,122814.0,1.176
6.0,151864.0,0.738
6.0,133572.0,1.531
6.0,217846.0,0.478
6.0,80712.0,0.898
6.0,252638.0,0.913
6.0,22325.0,1.13
6.0,97597.0,0.0553
6.0,22502.0,1.044
6.0,157161.0,1.467
6.0,40486.0,1.828
6.0,258135.0,1.141
6.0,173715.0,0.676
6.0,23846.0,0.7
6.0,268897.0,1.044
6.0,43023.0,0.857
6.0,155755.0,0.357
6.0,168159.0,0.897
6.0,153933.0,0.725
6.0,20534.0,0.116
6.0,180805.0,0.692
6.0,27353.0,0.598
6.0,169822.0,0.326
6.0,119847.0,0.233
6.0,96210.0,0.925
6.0,155156.0,0.373
6.0,111415.0,0.117
6.0,78515.0,1.676
6.0,15666.0,1.243
6.0,266968.0,0.172
6.0,31283.0,0.141
6.0,230579.0,0.348
6.0,215516.0,0.538
6.0,24734.0,2.093
6.0,28896.0,0.828
6.0,201426.0,0.584
6.0,203139.0,1.38
6.0,191815.0,0.293
6.0,164884.0,0.233
6.0,67677.0,0.648
6.0,69036.0,0.0155
6.0,27718.0,0.889
6.0,182073.0,1.154
6.0,223779.0,0.475
6.0,166131.0,0.753
6.0,151556.0,1.138
6.0,176850.0,1.555
6.0,47545.0,1.727
6.0,129510.0,0.85
6.0,252775.0,0.406
6.0,79706.0,1.225
6.0,125442.0,1.013
6.0,96032.0,0.288
6.0,236952.0,0.856
6.0,116894.0,0.272
6.0,69412.0,1.133
6.0,192212.0,0.502
6.0,205883.0,0.776
6.0,35359.0,1.975
6.0,36196.0,0.944
6.0,26453.0,1.206
6.0,97238.0,1.343
6.0,65275.0,0.575
6.0,206257.0,1.174
6.0,36320.0,1.426
6.0,175052.0,1.653
6.0,37773.0,1.302
6.0,31089.0,0.7
6.0,253498.0,0.116
6.0,28089.0,1.817
6.0,42380.0,0.38
6.0,146588.0,0.688
6.0,236720.0,0.701
6.0,119989.0,0.318
6.0,258671.0,0.28
6.0,268788.0,0.123
6.0,98882.0,0.544
6.0,266630.0,0.876
6.0,129347.0,1.599
6.0,210974.0,2.979
6.0,129513.0,0.865
6.0,112627.0,1.291
6.0,16357.0,0.761
6.0,238546.0,0.83
6.0,194140.0,2.718
6.0,28344.0,0.927
6.0,113738.0,1.186
6.0,152551.0,0.116
6.0,134708.0,0.516
6.0,134158.0,0.496
6.0,262895.0,0.702
6.0,87806.0,0.609
6.0,32633.0,0.498
6.0,168021.0,0.329
6.0,124740.0,0.822
6.0,108894.0,0.776
6.0,155829.0,0.886
6.0,87901.0,0.302
6.0,95898.0,1.21
6.0,76079.0,0.435
6.0,42145.0,0.389
6.0,80936.0,0.474
6.0,23754.0,0.619
6.0,195699.0,0.949
6.0,113835.0,0.405
6.0,38292.0,0.43
6.0,44195.0,1.135
6.0,58796.0,0.723
6.0,181531.0,0.834
6.0,250189.0,1.527
6.0,151224.0,1.827
6.0,219414.0,0.233
6.0,98478.0,1.125
6.0,133856.0,0.652
6.0,146301.0,1.379
6.0,96294.0,1.306
6.0,168242.0,0.304
6.0,236668.0,0.28
6.0,181508.0,0.843
6.0,205875.0,0.799
6.0,38666.0,0.505
6.0,59414.0,0.816
6.0,239532.0,0.901
6.0,48534.0,1.691
6.0,191867.0,0.466
6.0,81731.0,0.483
6.0,237489.0,0.364
6.0,41021.0,0.983
6.0,250643.0,1.604
6.0,258659.0,0.241
6.0,200897.0,0.202
6.0,90818.0,1.255
6.0,145889.0,1.935
6.0,163989.0,0.381
6.0,59129.0,1.918
6.0,89818.0,0.514
6.0,246643.0,1.279
6.0,136726.0,0.529
6.0,91594.0,0.335
6.0,126384.0,1.089
6.0,25244.0,0.612
6.0,109895.0,0.846
6.0,122644.0,0.519
6.0,23259.0,0.301
6.0,122078.0,0.492
6.0,125791.0,0.102
6.0,27533.0,1.085
6.0,200028.0,0.341
6.0,229707.0,0.43
6.0,163072.0,0.746
6.0,240096.0,1.26
6.0,56508.0,2.104
6.0,71748.0,1.249
6.0,103981.0,0.124
6.0,70667.0,0.506
6.0,58248.0,0.372
6.0,260634.0,0.489
6.0,47817.0,0.905
6.0,107243.0,0.288
6.0,93078.0,1.151
6.0,51257.0,0.101
6.0,177042.0,1.48
6.0,47637.0,2.005
6.0,41600.0,1.251
6.0,21677.0,1.076
6.0,186777.0,0.795
6.0,81136.0,0.452
6.0,260963.0,0.357
6.0,120696.0,0.444
6.0,38720.0,0.164
6.0,154246.0,0.529
6.0,80585.0,0.837
6.0,152261.0,0.479
6.0,196738.0,0.776
6.0,186256.0,0.13
6.0,65671.0,1.21
6.0,55451.0,1.693
6.0,18715.0,0.756
6.0,36310.0,1.286
6.0,201455.0,0.179
6.0,269005.0,0.545
6.0,121035.0,0.281
6.0,96479.0,2.96
6.0,33293.0,1.307
6.0,116225.0,2.858
6.0,187109.0,0.74
6.0,15998.0,2.108
6.0,234952.0,2.257
6.0,115834.0,0.218
6.0,18520.0,0.891
6.0,266134.0,0.178
6.0,64448.0,1.01
6.0,207595.0,2.19
6.0,265080.0,0.619
6.0,136029.0,0.395
6.0,190669.0,0.588
6.0,101038.0,2.114
6.0,23541.0,1.797
6.0,67678.0,0.656
6.0,75236.0,0.951
6.0,197331.0,1.368
6.0,44447.0,0.231
6.0,37802.0,1.434
6.0,236937.0,0.857
6.0,256568.0,1.559
6.0,19830.0,0.462
6.0,26049.0,0.744
6.0,48467.0,3.001
6.0,134198.0,0.487
6.0,224333.0,1.525
6.0,130606.0,1.617
6.0,136364.0,0.311
6.0,123924.0,0.567
6.0,170202.0,0.652
6.0,111253.0,0.21
6.0,80095.0,1.481
6.0,263999.0,0.382
6.0,227073.0,0.575
6.0,268312.0,0.334
6.0,235632.0,1.24
6.0,175570.0,0.756
6.0,221573.0,1.637
6.0,50575.0,1.838
6.0,173852.0,0.64
6.0,76072.0,0.427
6.0,102856.0,1.08
6.0,24508.0,1.271
6.0,183737.0,2.121
6.0,17524.0,1.21
6.0,50160.0,1.117
6.0,161369.0,0.688
6.0,207981.0,0.757
6.0,218530.0,0.663
6.0,87677.0,0.108
6.0,218698.0,1.167
6.0,89729.0,0.422
6.0,198905.0,0.949
6.0,231410.0,1.268
6.0,193012.0,1.17
6.0,55560.0,2.421
6.0,243397.0,0.73
6.0,42611.0,0.0764
6.0,115565.0,1.511
6.0,32504.0,0.286
6.0,40214.0,0.0539
6.0,84531.0,0.598
6.0,49130.0,1.763
6.0,42623.0,0.0764
6.0,46050.0,1.39
6.0,205318.0,0.456
6.0,155374.0,1.531
6.0,168280.0,0.436
6.0,253263.0,0.294
6.0,84590.0,0.697
6.0,85449.0,0.474
6.0,105434.0,2.437
6.0,161141.0,0.465
6.0,18403.0,1.007
6.0,87795.0,0.639
6.0,69330.0,0.779
6.0,218825.0,0.721
6.0,56731.0,2.601
6.0,212625.0,1.906
6.0,249986.0,0.256
6.0,229354.0,1.293
6.0,250119.0,0.185
6.0,199030.0,0.855
6.0,24015.0,1.617
6.0,162960.0,0.286
6.0,214879.0,1.031
6.0,98050.0,1.533
6.0,251952.0,0.375
6.0,152949.0,0.762
6.0,25820.0,0.0783
6.0,52289.0,1.065
6.0,77742.0,2.396
6.0,68143.0,0.342
6.0,108948.0,0.77
6.0,236636.0,0.219
6.0,96801.0,0.849
6.0,240077.0,1.119
6.0,216213.0,0.932
6.0,74303.0,1.219
6.0,236753.0,0.89
6.0,239458.0,0.954
6.0,170331.0,1.325
6.0,95064.0,0.168
6.0,38293.0,0.43
6.0,173254.0,1.632
6.0,238928.0,0.761
6.0,68924.0,0.0394
6.0,62620.0,0.21
6.0,44561.0,0.047
6.0,133416.0,0.468
6.0,160987.0,0.797
6.0,78773.0,0.891
6.0,45917.0,0.761
6.0,88026.0,1.226
6.0,27299.0,0.761
6.0,147885.0,0.117
6.0,22000.0,0.959
6.0,181236.0,0.538
6.0,79956.0,0.882
6.0,103996.0,0.14
6.0,58963.0,0.778
6.0,156062.0,0.506
6.0,170818.0,0.899
6.0,57295.0,1.728
6.0,16324.0,0.723
6.0,239139.0,0.553
6.0,203579.0,0.506
6.0,93833.0,1.699
6.0,176046.0,1.484
6.0,195827.0,2.045
6.0,213960.0,1.112
6.0,267077.0,0.942
6.0,17310.0,1.091
6.0,108084.0,0.786
6.0,122974.0,1.058
6.0,65753.0,1.526
6.0,216265.0,1.213
6.0,39117.0,1.011
6.0,67734.0,0.665
6.0,92091.0,1.42
6.0,23490.0,1.993
6.0,177498.0,0.396
6.0,157338.0,0.64
6.0,15325.0,1.098
6.0,227209.0,2.279
6.0,48766.0,0.876
6.0,196638.0,0.908
6.0,267764.0,1.447
6.0,192541.0,0.605
6.0,163575.0,2.305
6.0,168980.0,0.219
6.0,25971.0,0.257
6.0,211597.0,1.521
6.0,171888.0,0.445
6.0,48594.0,0.498
6.0,237740.0,1.021
6.0,144549.0,0.231
6.0,214299.0,1.299
6.0,223171.0,0.0231
6.0,57531.0,0.845
6.0,131071.0,0.055
6.0,53280.0,0.833
6.0,15429.0,0.684
6.0,105427.0,2.313
6.0,49001.0,0.0314
6.0,35611.0,1.072
6.0,128240.0,1.227
6.0,38679.0,0.389
6.0,29079.0,1.448
6.0,162991.0,0.511
6.0,212662.0,2.443
6.0,16668.0,0.162
6.0,63840.0,0.496
6.0,52029.0,1.296
6.0,231803.0,1.416
6.0,246484.0,1.038
6.0,224698.0,1.211
6.0,145478.0,0.623
6.0,168686.0,1.021
6.0,144879.0,0.302
6.0,51025.0,0.202
6.0,260862.0,0.318
6.0,39193.0,1.035
6.0,128140.0,0.773
6.0,234348.0,1.058
6.0,225241.0,1.839
6.0,68271.0,1.188
6.0,38878.0,0.58
6.0,153260.0,0.654
6.0,166745.0,0.326
6.0,33078.0,0.31
6.0,61006.0,0.74
6.0,201867.0,0.411
6.0,68292.0,1.412
6.0,103693.0,1.221
6.0,67708.0,0.65
6.0,231413.0,1.291
6.0,154387.0,0.0844
6.0,79040.0,1.288
6.0,268269.0,0.287
6.0,236615.0,0.241
6.0,226515.0,0.845
6.0,242106.0,1.459
6.0,217229.0,0.336
6.0,94833.0,0.865
6.0,193941.0,0.642
6.0,238655.0,0.318
6.0,57564.0,1.194
6.0,206494.0,1.522
6.0,135897.0,0.194
6.0,68073.0,0.388
6.0,181189.0,1.021
6.0,118825.0,0.0858
6.0,36518.0,1.321
6.0,60224.0,0.548
6.0,81324.0,0.473
6.0,26857.0,0.594
6.0,107434.0,2.087
6.0,166710.0,0.202
6.0,22836.0,0.91
6.0,186220.0,0.0155
6.0,169498.0,0.0854
6.0,254660.0,1.63
6.0,93115.0,1.124
6.0,55577.0,2.686
6.0,217087.0,0.226
6.0,207544.0,0.795
6.0,214218.0,1.191
6.0,39760.0,1.241
6.0,19768.0,0.336
6.0,238097.0,0.375
6.0,160673.0,0.723
6.0,72810.0,1.194
6.0,47917.0,1.635
6.0,70111.0,0.39
6.0,79276.0,0.24
6.0,190301.0,0.678
6.0,268612.0,0.0764
6.0,77657.0,0.828
6.0,70002.0,1.621
6.0,171338.0,0.24
6.0,165139.0,0.507
6.0,57973.0,0.0463
6.0,76884.0,1.759
6.0,98928.0,0.498
6.0,64532.0,0.953
6.0,123698.0,1.83
6.0,238270.0,0.28
6.0,53346.0,0.696
6.0,216502.0,0.0707
6.0,102305.0,0.406
6.0,187578.0,0.272
6.0,195901.0,1.536
6.0,246359.0,0.621
6.0,61859.0,0.617
6.0,236817.0,1.056
6.0,51418.0,0.278
6.0,259506.0,1.093
6.0,93221.0,2.083
6.0,29052.0,1.527
6.0,135499.0,0.179
6.0,59087.0,1.701
6.0,154461.0,0.161
6.0,186408.0,0.922
6.0,153215.0,0.669
6.0,217702.0,0.87
6.0,63246.0,0.779
6.0,237533.0,0.489
6.0,252066.0,0.615
6.0,155622.0,0.702
6.0,69969.0,1.644
6.0,264624.0,0.76
6.0,94748.0,0.734
6.0,58087.0,0.326
6.0,25821.0,0.0783
6.0,45307.0,1.16
6.0,97487.0,0.413
6.0,166481.0,0.406
6.0,203222.0,0.436
6.0,257933.0,1.199
6.0,260441.0,0.615
6.0,17712.0,0.823
6.0,70919.0,0.554
6.0,109277.0,0.493
6.0,15608.0,0.832
6.0,88623.0,0.318
6.0,120834.0,0.304
6.0,207781.0,1.554
6.0,127889.0,0.32
